"","beta","lamda1","lamda2","lamda.twa","R0","snail.prev","W1","W2","W3","W4","likelihood_range1","likelihood_range2","likelihood_range3","likelihood_range4","likelihood_range234","likelihood_range1234"
"3065",5.5e-06,5e-05,2e-04,0.000105050505050505,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,12.1872098843994,3.62782661892867,1.03784475726883e-220,3.65481174815109e-05,3.69013336031059e-05,0.149777919495788,22.3227453636121,2.0964632964492e-230
"3066",5.5e-06,5e-05,3e-04,0.000141750841750842,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,19.86353270996,4.31898527790518,1.03784475726883e-220,3.65481174815109e-05,0.000719074983255652,0.381481300676739,18.4181192405372,1.04050660787323e-228
"3067",5.5e-06,5e-05,4e-04,0.000178451178451178,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,28.2707549952737,4.9691352123451,1.03784475726883e-220,3.65481174815109e-05,0.0074725855327657,0.482630170332503,15.8418997074372,1.36798951898233e-227
"3068",5.5e-06,5e-05,5e-04,0.000215151515151515,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,37.2251565812634,5.58254885341157,1.03784475726883e-220,3.65481174815109e-05,0.0317129406747995,0.339861080273219,14.7471296689065,4.08823033764471e-227
"3069",5.5e-06,5e-05,6e-04,0.000251851851851852,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,46.5896781589357,6.16594615657675,1.03784475726883e-220,3.65481174815109e-05,0.0452444113014287,0.145352457951718,15.241150743551,2.49450701747647e-227
"3070",5.5e-06,5e-05,7e-04,0.000288552188552189,1.53452564571139,9.74833338134265,20.0801275424789,1.64076355931475,56.2651848239798,6.72571180561987,1.03784475726883e-220,3.65481174815109e-05,0.0188680586163012,0.0401028938509569,17.4034724667163,2.870121867241e-228
"4051",6e-06,4e-05,7e-05,5.1010101010101e-05,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,3.03129818137453,1.78544383902185,3.41004785053002e-97,0.0851530936225904,3.78062154071916e-07,0.00039400646002664,25.090655019964,4.32541169989651e-108
"4052",6e-06,4e-05,8e-05,5.46801346801347e-05,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,3.53231382213114,1.85327305160076,3.41004785053002e-97,0.0851530936225904,5.0017535974519e-07,0.000535927023296708,24.503124178338,7.78374954077757e-108
"4053",6e-06,4e-05,9e-05,5.83501683501684e-05,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,4.04797601820164,1.92147245859899,3.41004785053002e-97,0.0851530936225904,6.6481419190239e-07,0.000725204742111253,23.9161193271597,1.39997996582143e-107
"4054",6e-06,4e-05,1e-04,6.2020202020202e-05,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,4.57803726214089,1.98996605801541,3.41004785053002e-97,0.0851530936225904,8.87373263351819e-07,0.000975839288810501,23.3305173169526,2.51446469658854e-107
"4055",6e-06,4e-05,2e-04,9.87205387205387e-05,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,10.6149992204579,2.67761081605308,3.41004785053002e-97,0.0851530936225904,1.82105007630388e-05,0.0130866508659403,17.7129792925414,6.92008307781021e-105
"4056",6e-06,4e-05,3e-04,0.000135420875420875,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,17.7990613514466,3.34327780581188,3.41004785053002e-97,0.0851530936225904,0.000349807285179815,0.0830251313015597,12.9100446402345,8.43333446571851e-103
"4057",6e-06,4e-05,4e-04,0.000172121212121212,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,25.8583082229749,3.97200365628241,3.41004785053002e-97,0.0851530936225904,0.00420791287206183,0.260587179024679,9.27891086356898,3.18405592438026e-101
"4058",6e-06,4e-05,5e-04,0.000208821548821549,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,34.563199900312,4.56502201307376,3.41004785053002e-97,0.0851530936225904,0.023101994659185,0.448773483198821,7.03237786768837,3.01049264530289e-100
"4059",6e-06,4e-05,6e-04,0.000245521885521885,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,43.7412958953068,5.12861468425748,3.41004785053002e-97,0.0851530936225904,0.046021115293764,0.464774265383843,6.30816294282836,6.21097979060085e-100
"4060",6e-06,4e-05,7e-04,0.000282222222222222,1.43355191397012,8.2535356035272,13.9015462562518,1.05293052653563,53.2697968428929,5.66937794537538,3.41004785053002e-97,0.0851530936225904,0.0283070803279995,0.309195802014436,7.2017283977313,2.54149681539189e-100
"5041",6.5e-06,3e-05,7e-05,4.46801346801347e-05,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,1.46997060759976,0.641071700666119,3.06878247432418e-13,1.47052069349377,1.54639119304227e-07,7.87715316172795e-07,29.3506842321212,5.49700210365857e-26
"5042",6.5e-06,3e-05,8e-05,4.83501683501684e-05,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,1.74155072610301,0.685598980730446,3.06878247432418e-13,1.47052069349377,1.81082539590369e-07,1.04017114980721e-06,28.9148216296851,8.49999413934071e-26
"5043",6.5e-06,3e-05,9e-05,5.2020202020202e-05,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,2.0268530237491,0.731549918876113,3.06878247432418e-13,1.47052069349377,2.13517110539349e-07,1.38155006768406e-06,28.4662367648167,1.33117930638559e-25
"5044",6.5e-06,3e-05,1e-04,5.56902356902357e-05,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,2.32594966920761,0.778858532587481,3.06878247432418e-13,1.47052069349377,2.53475996142306e-07,1.84439870919489e-06,28.0057373933045,2.10973978954628e-25
"5045",6.5e-06,3e-05,2e-04,9.23905723905724e-05,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,6.08852298308559,1.31044539880657,3.06878247432418e-13,1.47052069349377,1.97900115445449e-06,3.77726726046402e-05,22.9312264204167,3.37334692486407e-23
"5046",6.5e-06,3e-05,3e-04,0.000129090909090909,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,11.2307010229322,1.89803264472121,3.06878247432418e-13,1.47052069349377,2.41080580144922e-05,0.000654110568905692,17.5795820197639,7.11624087465735e-21
"5047",6.5e-06,3e-05,4e-04,0.000165791245791246,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,17.5956881981839,2.48828663496008,3.06878247432418e-13,1.47052069349377,0.000324825502328584,0.00686571499495043,12.6278209788325,1.00640581091287e-18
"5048",6.5e-06,3e-05,5e-04,0.000202491582491582,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,24.9412727117002,3.05708495196484,3.06878247432418e-13,1.47052069349377,0.00331377836290807,0.0406521346922539,8.52675362031973,6.07916679581771e-17
"5049",6.5e-06,3e-05,6e-04,0.000239191919191919,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,33.0261309448451,3.59957808299674,3.06878247432418e-13,1.47052069349377,0.0184208587536841,0.142014516371036,5.56048107582826,1.18053769088039e-15
"5050",6.5e-06,3e-05,7e-04,0.000275892255892256,1.2921862329647,4.67440856554209,6.13792238474994,0.361770522525422,41.6539320184071,4.11886093010031,3.06878247432418e-13,1.47052069349377,0.0434724587896168,0.312923176295884,3.91180868305214,6.13888050712284e-15
"5051",6.5e-06,4e-05,7e-05,5.1010101010101e-05,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,3.41268195860111,2.01970327804805,2.35301939057016e-117,0.0238389335049925,4.67983063959969e-07,0.00110767420413643,25.116761676601,2.9077328751303e-128
"5052",6.5e-06,4e-05,8e-05,5.46801346801347e-05,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,3.97138908589513,2.09177925522663,2.35301939057016e-117,0.0238389335049925,6.37447955079197e-07,0.001497774197545,24.5060035168526,5.35554169999681e-128
"5053",6.5e-06,4e-05,9e-05,5.83501683501684e-05,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,4.54533682593073,2.16394669180818,2.35301939057016e-117,0.0238389335049925,8.71801122519963e-07,0.00201051365919143,23.898504720591,9.83188477531143e-128
"5054",6.5e-06,4e-05,1e-04,6.2020202020202e-05,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,5.13417602669737,2.23613117477659,2.35301939057016e-117,0.0238389335049925,1.19650259234862e-06,0.00267827222856463,23.295126319501,1.79754880336986e-127
"5055",6.5e-06,4e-05,2e-04,9.87205387205387e-05,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,11.7655072219288,2.94691342386581,2.35301939057016e-117,0.0238389335049925,3.06332466469772e-05,0.0299011482346087,17.6397182172217,5.13798961375183e-125
"5056",6.5e-06,4e-05,3e-04,0.000135420875420875,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,19.5079830751645,3.61788183617953,2.35301939057016e-117,0.0238389335049925,0.000637758823060694,0.147017365030223,13.0111901094055,5.2594149748693e-123
"5057",6.5e-06,4e-05,4e-04,0.000172121212121212,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,28.0560246319005,4.24367654439996,2.35301939057016e-117,0.0238389335049925,0.00712283815641605,0.356543973859351,9.71218188672596,1.42455265162117e-121
"5058",6.5e-06,4e-05,5e-04,0.000208821548821549,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,37.1772771248792,4.83127256894066,2.35301939057016e-117,0.0238389335049925,0.0315593603360109,0.48374384214933,7.91851998883782,8.56359204566528e-121
"5059",6.5e-06,4e-05,6e-04,0.000245521885521885,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,46.7093549742347,5.3895226139194,2.35301939057016e-117,0.0238389335049925,0.0451039438486243,0.402963616529594,7.74412976553218,1.01951279777732e-120
"5060",6.5e-06,4e-05,7e-04,0.000282222222222222,1.4920881388906,9.08294857521655,15.1075055480704,1.18112520118123,56.5419539865765,5.92593396461865,2.35301939057016e-117,0.0238389335049925,0.018063355720988,0.219090621427168,9.26857495027443,2.21990582141731e-121
"6041",7e-06,3e-05,7e-05,4.46801346801347e-05,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,2.12212128253162,0.950901291122763,8.65816812338451e-26,1.39177185523878,2.2553844988103e-07,5.12976905865508e-06,27.1546474493084,1.39415952230149e-37
"6042",7e-06,3e-05,8e-05,4.83501683501684e-05,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,2.50093604165303,1.00772979695082,8.65816812338451e-26,1.39177185523878,2.80080332243809e-07,7.12304062305293e-06,26.6097875925759,2.40404226458403e-37
"6043",7e-06,3e-05,9e-05,5.2020202020202e-05,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,2.89643056788257,1.0656489139936,8.65816812338451e-26,1.39177185523878,3.50420778653648e-07,9.90459496407339e-06,26.0560652991678,4.18235251505869e-37
"6044",7e-06,3e-05,1e-04,5.56902356902357e-05,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,3.30850764614277,1.12454925083998,8.65816812338451e-26,1.39177185523878,4.41573359001672e-07,1.37792593506254e-05,25.4946900627336,7.33200584598942e-37
"6045",7e-06,3e-05,2e-04,9.23905723905724e-05,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,8.30938302198005,1.74564604857614,8.65816812338451e-26,1.39177185523878,6.08624613905016e-06,0.000327898835139335,19.7017068390487,2.4048248464947e-34
"6046",7e-06,3e-05,3e-04,0.000129090909090909,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,14.7396207783042,2.37406466635312,8.65816812338451e-26,1.39177185523878,0.000108185517285476,0.00453468841162928,14.1970843057097,5.91167624238442e-32
"6047",7e-06,3e-05,4e-04,0.000165791245791246,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,22.2824116820591,2.9737502503281,8.65816812338451e-26,1.39177185523878,0.00155487716823656,0.0322774634391922,9.56916709519626,6.04769038059143e-30
"6048",7e-06,3e-05,5e-04,0.000202491582491582,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,30.631074576994,3.53909704105924,8.65816812338451e-26,1.39177185523878,0.0121480933979912,0.126217870404718,6.14975112716313,1.84766416152242e-28
"6049",7e-06,3e-05,6e-04,0.000239191919191919,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,39.5491025166482,4.07552245045162,8.65816812338451e-26,1.39177185523878,0.0386752646110995,0.297454631248258,4.13447095488103,1.38627085702586e-27
"6050",7e-06,3e-05,7e-04,0.000275892255892256,1.34096502705755,6.14586156571635,7.95654875873537,0.520476080745245,48.872162016161,4.59012659921691,8.65816812338451e-26,1.39177185523878,0.0412437599472574,0.45398579777805,3.64736716412664,2.25628825023701e-27
"6051",7e-06,4e-05,7e-05,5.1010101010101e-05,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,3.74216096008632,2.22190679330276,2.17916105983288e-135,0.00657650440568871,5.61823418734682e-07,0.00253265698852847,25.3948164923213,2.03920392409228e-146
"6052",7e-06,4e-05,8e-05,5.46801346801347e-05,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,4.34991085787606,2.29688641355106,2.17916105983288e-135,0.00657650440568871,7.84036060532456e-07,0.00338915086902485,24.7702386122975,3.80812666190576e-146
"6053",7e-06,4e-05,9e-05,5.83501683501684e-05,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,4.97319429299568,2.37170105832676,2.17916105983288e-135,0.00657650440568871,1.0978055463886e-06,0.00449501779863428,24.1512349001239,7.07198419600199e-146
"6054",7e-06,4e-05,1e-04,6.2020202020202e-05,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,5.61156898734313,2.4462835509887,2.17916105983288e-135,0.00657650440568871,1.54133363961701e-06,0.00590767214464257,23.5386178460027,1.30496086488576e-145
"6055",7e-06,4e-05,2e-04,9.87205387205387e-05,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,12.7319091913569,3.16962022554316,2.17916105983288e-135,0.00657650440568871,4.67660933022435e-05,0.054613464593022,17.902078862215,3.66028806108736e-143
"6056",7e-06,4e-05,3e-04,0.000135420875420875,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,20.9164652240131,3.84013918866561,2.17916105983288e-135,0.00657650440568871,0.0010157229260493,0.215174526410716,13.4527124271397,3.13220772266271e-141
"6057",7e-06,4e-05,4e-04,0.000172121212121212,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,29.8413373248671,4.4607657994277,2.17916105983288e-135,0.00657650440568871,0.0104118608352009,0.423519157760841,10.4482181070593,6.31954571921949e-140
"6058",7e-06,4e-05,5e-04,0.000208821548821549,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,39.278955909887,5.04250978782983,2.17916105983288e-135,0.00657650440568871,0.0379347798121031,0.476550354117149,9.03732072121134,2.59078163189471e-139
"6059",7e-06,4e-05,6e-04,0.000245521885521885,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,49.0784203848481,5.59571075407445,2.17916105983288e-135,0.00657650440568871,0.0407588796785135,0.335264289253867,9.31716961200145,1.95836653991114e-139
"6060",7e-06,4e-05,7e-04,0.000282222222222222,1.54841303869111,9.78941454129522,16.1002467079135,1.29189998675626,59.1405214737751,6.12824825094009,2.17916105983288e-135,0.00657650440568871,0.0114078689445862,0.155904590490854,11.3562148817985,2.5488710890421e-140
"7041",7.5e-06,3e-05,7e-05,4.46801346801347e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,2.57536695857762,1.16616902248205,2.87280474628617e-36,1.08508780092906,2.92190107088749e-07,1.73461975437931e-05,25.9263375259448,1.57994069743341e-47
"7042",7.5e-06,3e-05,8e-05,4.83501683501684e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.02684042464987,1.22994261115316,2.87280474628617e-36,1.08508780092906,3.77116073614465e-07,2.4560871946849e-05,25.3234078556746,2.88728606579367e-47
"7043",7.5e-06,3e-05,9e-05,5.2020202020202e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.4965026000544,1.29445463414575,2.87280474628617e-36,1.08508780092906,4.90323098145307e-07,3.47037861224463e-05,24.7152021397428,5.30432592162836e-47
"7044",7.5e-06,3e-05,1e-04,5.56902356902357e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.98409068230139,1.35957935841665,2.87280474628617e-36,1.08508780092906,6.41910837508933e-07,4.88907915070292e-05,24.1030770110089,9.78301606883592e-47
"7045",7.5e-06,3e-05,2e-04,9.23905723905724e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,9.77679621462585,2.02219117863685,2.87280474628617e-36,1.08508780092906,1.23277432529062e-05,0.0011194136504659,18.0169476374003,4.30175002570617e-44
"7046",7.5e-06,3e-05,3e-04,0.000129090909090909,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,16.968076293386,2.66275870628749,2.87280474628617e-36,1.08508780092906,0.000257525024393312,0.0124647412420399,12.5675840752222,1.00063040444421e-41
"7047",7.5e-06,3e-05,4e-04,0.000165791245791246,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,25.1656237854834,3.26108244753868,2.87280474628617e-36,1.08508780092906,0.0035168916975362,0.0684731492496015,8.24983040603761,7.50672122088901e-40
"7048",7.5e-06,3e-05,5e-04,0.000202491582491582,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,34.0541729620268,3.82158924719766,2.87280474628617e-36,1.08508780092906,0.0215087182696105,0.20902433885759,5.32294059882953,1.40146539964941e-38
"7049",7.5e-06,3e-05,6e-04,0.000239191919191919,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,43.4171618079079,4.35369395325886,2.87280474628617e-36,1.08508780092906,0.0457918337023488,0.392445856181561,3.93734529827782,5.60194413123638e-38
"7050",7.5e-06,3e-05,7e-04,0.000275892255892256,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,53.1139328735347,4.86557538262736,2.87280474628617e-36,1.08508780092906,0.0288153613034282,0.484736981482188,4.1893345905793,4.35412822140241e-38
"8041",8e-06,3e-05,7e-05,4.46801346801347e-05,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,2.94629118325747,1.34199264362809,1.2051282657971e-45,0.778113644040899,3.60406422419788e-07,4.45962974427885e-05,25.1047759039177,1.50718869619233e-56
"8042",8e-06,3e-05,8e-05,4.83501683501684e-05,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,3.45604634448766,1.41047462271987,1.2051282657971e-45,0.778113644040899,4.79416196732336e-07,6.3629663742084e-05,24.4640102088469,2.86054400994303e-56
"8043",8e-06,3e-05,9e-05,5.2020202020202e-05,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,3.98487070090408,1.47935552639393,1.2051282657971e-45,0.778113644040899,6.42185878467747e-07,9.03407955546043e-05,23.8211921598269,5.44027640342561e-56
"8044",8e-06,3e-05,1e-04,5.56902356902357e-05,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,4.53234495543259,1.54850725355295,1.2051282657971e-45,0.778113644040899,8.6568697457675e-07,0.00012753934295847,23.1777108171349,1.03533611079453e-55
"8045",8e-06,3e-05,2e-04,9.23905723905724e-05,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,10.9321939596104,2.23440932539792,1.2051282657971e-45,0.778113644040899,2.1055631787014e-05,0.00266025183902644,16.9485596680767,5.25251537966476e-53
"8046",8e-06,3e-05,3e-04,0.000129090909090909,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,18.6758294096942,2.87805532641015,1.2051282657971e-45,0.778113644040899,0.000478391210113942,0.0244545312721673,11.6069041745709,1.09703084262029e-50
"8047",8e-06,3e-05,4e-04,0.000165791245791246,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,27.3319858190468,3.47243833903488,1.2051282657971e-45,0.778113644040899,0.0060321026549223,0.110143510977091,7.5675134417251,6.23022804319609e-49
"8048",8e-06,3e-05,5e-04,0.000202491582491582,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,36.5932051260502,4.02823842101019,1.2051282657971e-45,0.778113644040899,0.0296707591998915,0.280559181439425,5.0394465410634,7.80601619811467e-48
"8049",8e-06,3e-05,6e-04,0.000239191919191919,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,46.2630712164806,4.55680830314727,1.2051282657971e-45,0.778113644040899,0.0455851778120002,0.44699076570912,4.14427269967383,1.91072641594189e-47
"8050",8e-06,3e-05,7e-04,0.000275892255892256,1.43355191397012,7.94135049290509,10.0518052646163,0.721275996140248,56.2189337267897,5.06661898557538,1.2051282657971e-45,0.778113644040899,0.0190040727348663,0.473746148430813,4.9610683143388,8.44245354348539e-48
"9041",8.5e-06,3e-05,7e-05,4.46801346801347e-05,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,3.26537853303865,1.49279952798834,3.43745688431964e-54,0.532203630758745,4.3106220412264e-07,9.66583906361505e-05,24.5320700718638,7.62245023561221e-65
"9042",8.5e-06,3e-05,8e-05,4.83501683501684e-05,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,3.82434445505706,1.56461097818431,3.43745688431964e-54,0.532203630758745,5.87893090875405e-07,0.000138063581158482,23.8652460679894,1.48488418916873e-64
"9043",8.5e-06,3e-05,9e-05,5.2020202020202e-05,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,4.40286709282065,1.63650676092575,3.43745688431964e-54,0.532203630758745,8.06947329675897e-07,0.000195787785147632,23.1992157500656,2.89031964566786e-64
"9044",8.5e-06,3e-05,1e-04,5.56902356902357e-05,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,5.00038353914633,1.70836549885872,3.43745688431964e-54,0.532203630758745,1.11391181006325e-06,0.000275486010822506,22.535335391073,5.61391007060659e-64
"9045",8.5e-06,3e-05,2e-04,9.23905723905724e-05,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,11.8931738888027,2.40744160682291,3.43745688431964e-54,0.532203630758745,3.24174785360362e-05,0.00512922374484447,16.2403428659695,3.04190725485649e-61
"9046",8.5e-06,3e-05,3e-04,0.000129090909090909,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,20.0662669697006,3.04996587138278,3.43745688431964e-54,0.532203630758745,0.000769414455276719,0.0398748415267835,11.0226195705232,5.61273326904317e-59
"9047",8.5e-06,3e-05,4e-04,0.000165791245791246,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,29.0704410878958,3.63959326346679,3.43745688431964e-54,0.532203630758745,0.00888432893926667,0.153082332154107,7.23097482956498,2.48808258981142e-57
"9048",8.5e-06,3e-05,5e-04,0.000202491582491582,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,38.6122149822203,4.19103625341441,3.43745688431964e-54,0.532203630758745,0.0360153540474907,0.338399392161405,5.03806747588976,2.22962772097503e-56
"9049",8.5e-06,3e-05,6e-04,0.000239191919191919,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,48.5133097056018,4.71659158232018,3.43745688431964e-54,0.532203630758745,0.0420436423434826,0.474412167581383,4.54545497833764,3.64897799793475e-56
"9050",8.5e-06,3e-05,7e-04,0.000275892255892256,1.47767149027629,8.62057738648561,10.804551330436,0.799238513647696,58.6652139685878,5.22469681184492,3.43745688431964e-54,0.532203630758745,0.01249300323654,0.446169444839991,5.82037210870421,1.01972195546486e-56
